"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HN03","HN03_ATTRIBUTES","HN04","HN04_ATTRIBUTES","HN05","HN05_ATTRIBUTES","HN06","HN06_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","HX03","HX03_ATTRIBUTES","HX04","HX04_ATTRIBUTES","HX05","HX05_ATTRIBUTES","HX06","HX06_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LN03","LN03_ATTRIBUTES","LN04","LN04_ATTRIBUTES","LN05","LN05_ATTRIBUTES","LN06","LN06_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","LX03","LX03_ATTRIBUTES","LX04","LX04_ATTRIBUTES","LX05","LX05_ATTRIBUTES","LX06","LX06_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MN03","MN03_ATTRIBUTES","MN04","MN04_ATTRIBUTES","MN05","MN05_ATTRIBUTES","MN06","MN06_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","MX03","MX03_ATTRIBUTES","MX04","MX04_ATTRIBUTES","MX05","MX05_ATTRIBUTES","MX06","MX06_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00177238","2006-10","45.08533","-67.1205","35.1","ROBBINSTON, ME US","93.4","0","0.0",",0","13",",0","9",",0","4",",0","0",",0","0",",0","0",",0","6",",0","0",",0","1",",0","0",",0","13","","20061028",",,0","20061031","+,,0","20061030",",,0","","","20061028",",,0","20061009",",,0","-2.8",",0,28,","0",",,0,31,+","0",",T,0,30,","52.3",",,0,28,","23.9",",0,09,","470.0","0","  13.9",",,,0,1,2","","","","","","","","","","","304.3",",0","  15.6",",,,0,1,2","","","","","","","","","","","   6.1",",,,0,1,2","","","","","","","","","","","   7.8",",,,0,1,2","","","","","","","","","","","  10.4",",,,0,1,2","","","","","","","","","","","  12.2",",,,0,1,2","","","","","","","","","","","176.6",",,,0","0",",T,,0","8.52",",0","13.62",",,,0","3.42",",,,0"
"USC00177238","2006-11","45.08533","-67.1205","35.1","ROBBINSTON, ME US","93.4","0","0.0",",0","15",",0","10",",0","3",",0","0",",0","0",",0","0",",0","16",",0","0",",0","0",",0","0",",0","12","","20061125","+,,0","20061130","+,,0","20061106","+,,0","2","","20061109",",,0","20061117",",,0","-3.9",",0,25,+","0",",,0,30,+","0",",T,0,06,+","37.8",",,0,09,","17.8",",0,17,","858.2","0","  11.1",",,,0,1,2","","","","","","","","","","","388.2",",0","  12.8",",,,0,1,2","","","","","","","","","","","   2.8",",,,0,1,2","","","","","","","","","","","   3.9",",,,0,1,2","","","","","","","","","","","   6.0",",,,0,1,2","","","","","","","","","","","   7.6",",,,0,1,2","","","","","","","","","","","168.7",",,,0","0",",T,,0","5.39",",0","9.11",",,,0","1.67",",,,0"
"USC00177238","2006-12","45.08533","-67.1205","35.1","ROBBINSTON, ME US","93.4","0","0.0",",0","12",",0","6",",0","2",",0","10",",0","3",",0","0",",0","28",",0","11",",0","0",",0","0",",0","7","","20061206",",,0","20061208",",,0","20061208",",,0","","","20061223",",,0","20061201",",,0","-16.7",",0,06,","102",",,0,08,","109",",,0,08,","38.9",",,0,23,","13.9",",0,01,","1466.7","0","   5.6",",,,0,1,2","","","","","","","","","","","608.5",",0","   8.3",",,,0,1,2","","","","","","","","","","","   0.6",",,,0,1,2","","","","","","","","","","","   0.6",",,,0,1,2","","","","","","","","","","","   2.2",",,,0,1,2","","","","","","","","","","","   2.9",",,,0,1,2","","","","","","","","","","","108.1",",,,0","193",",,,0","-1.30",",0","3.35",",,,0","-5.94",",,,0"
"USC00177238","2007-01","45.08533","-67.1205","35.1","ROBBINSTON, ME US","0.0","0","0.0",",0","11",",0","6",",0","1",",0","18",",0","2",",0","8",",0","30",",0","17",",0","0",",0","0",",0","6","","20070118",",,0","20070118","+,,0","20070115",",,0","","","20070119",",,0","20070106",",,0","-25.0",",0,18,","152",",,0,18,+","137",",,0,15,","33.3",",,0,19,","12.8",",0,06,","2235.4","0","   0.6",",,,0,1,2","","","","","","","","","","","768.7",",0","   1.1",",,,0,1,2","","","","","","","","","","","  -2.2",",,,0,1,2","","","","","","","","","","","  -1.7",",,,0,1,2","","","","","","","","","","","   0.1",",,,0,1,2","","","","","","","","","","","   0.4",",,,0,1,2","","","","","","","","","","","97.1",",,,0","237",",,,0","-6.46",",0","-1.06",",,,0","-11.86",",,,0"
"USC00177238","2007-02","45.08533","-67.1205","35.1","ROBBINSTON, ME US","0.0","0","0.0",",0","7",",0","5",",0","1",",0","28",",0","4",",0","9",",0","28",",0","19",",0","0",",0","0",",0","","","20070206",",,0","20070220","+,,0","20070214",",,0","","","20070214",",,0","20070228",",,0","-23.9",",0,06,","356",",,0,20,+","165",",,0,14,","40.4",",,0,14,","5.0",",0,28,","2996.5","0","   0.0",",,,0,1,2","","","","","","","","","","","761.1",",0","   0.6",",,,0,1,2","","","","","","","","","","","  -1.7",",,,0,1,2","","","","","","","","","","","  -1.1",",,,0,1,2","","","","","","","","","","","  -0.7",",,,0,1,2","","","","","","","","","","","  -0.3",",,,0,1,2","","","","","","","","","","","59.2",",,,0","399",",,,0","-8.85",",0","-2.46",",,,0","-15.24",",,,0"
"USC00177238","2007-03","45.08533","-67.1205","35.1","ROBBINSTON, ME US","0.0","0","0.0",",0","14",",0","8",",0","2",",0","24",",0","6",",0","4",",0","29",",0","5",",0","0",",0","0",",0","7","","20070307",",,0","20070306",",,0","20070302",",,0","","","20070317",",,0","20070323",",,0","-22.8",",0,07,","457",",,0,06,","160",",,0,02,","62.0",",,0,17,","13.3",",0,23,","3605.1","0","   0.6",",,,0,1,2","","","","","","","","","","","608.6",",0","   1.1",",,,0,1,2","","","","","","","","","","","  -0.6",",,,0,1,2","","","","","","","","","","","   0.0",",,,0,1,2","","","","","","","","","","","   0.2",",,,0,1,2","","","","","","","","","","","   0.5",",,,0,1,2","","","","","","","","","","","136.8",",,,0","452",",,,0","-1.30",",0","4.28",",,,0","-6.88",",,,0"
"USC00177238","2007-04","45.08533","-67.1205","35.1","ROBBINSTON, ME US","0.0","0","0.0",",0","16",",0","11",",0","3",",0","15",",0","7",",0","0",",0","21",",0","0",",0","2",",0","0",",0","6","","20070412","+,,0","20070406",",,0","20070405",",,0","","","20070416",",,0","20070423",",,0","-5.6",",0,12,+","152",",,0,06,","183",",,0,05,","38.1",",,0,16,","28.3",",0,23,","4037.2","0","   7.8",",,,0,1,2","","","","","","","","","","","432.1",",0","  11.1",",,,0,1,2","","","","","","","","","","","   0.6",",,,0,1,2","","","","","","","","","","","   0.6",",,,0,1,2","","","","","","","","","","","   2.3",",,,0,1,2","","","","","","","","","","","   3.7",",,,0,1,2","","","","","","","","","","","155.9",",,,0","491",",,,0","3.93",",0","9.01",",,,0","-1.15",",,,0"
"USC00177238","2007-05","45.08533","-67.1205","35.1","ROBBINSTON, ME US","1.4","0","1.4",",0","12",",0","7",",0","1",",0","0",",0","0",",0","0",",0","5",",0","0",",0","8",",0","0",",0","9","","20070507",",,0","20070531","+,,0","20070517",",,0","1","","20070516",",,0","20070526",",,0","-1.1",",0,07,","0",",,0,31,+","0",",T,0,17,","31.5",",,0,16,","31.1",",0,26,","4291.9","0","  14.4",",,,0,1,2","","","","","","","","","","","254.7",",0","  18.9",",,,0,1,2","","","","","","","","","","","   6.1",",,,0,1,2","","","","","","","","","","","   8.9",",,,0,1,2","","","","","","","","","","","  10.4",",,,0,1,2","","","","","","","","","","","  14.1",",,,0,1,2","","","","","","","","","","","90.4",",,,0","0",",T,,0","10.16",",0","16.73",",,,0","3.60",",,,0"
"USC00177238","2007-06","45.08533","-67.1205","35.1","ROBBINSTON, ME US","11.0","0","9.6",",0","11",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","19",",0","1",",0","9","","20070608",",,0","20070630","+,,0","20070630","+,,0","4","","20070622",",,0","20070626",",,0","4.4",",0,08,","0",",,0,30,+","0",",,0,30,+","35.3",",,0,22,","32.2",",0,26,","4385.8","0","  20.6",",,,0,1,2","","","","","","","","","","","93.9",",0","  24.4",",,,0,1,2","","","","","","","","","","","  13.3",",,,0,1,2","","","","","","","","","","","  16.1",",,,0,1,2","","","","","","","","","","","  16.5",",,,0,1,2","","","","","","","","","","","  20.2",",,,0,1,2","","","","","","","","","","","92.0",",,,0","0",",,,0","15.53",",0","22.00",",,,0","9.05",",,,0"
"USC00177238","2007-07","45.08533","-67.1205","35.1","ROBBINSTON, ME US","56.0","0","45.0",",0","12",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","24",",0","2",",0","19","","20070703",",,0","20070731","+,,0","20070731","+,,0","1","","20070720",",,0","20070726",",,0","7.2",",0,03,","0",",,0,31,+","0",",,0,31,+","35.3",",,0,20,","33.3",",0,26,","39.8","0","  23.3",",,,0,1,2","","","","","","","","","","","39.8",",0","  27.8",",,,0,1,2","","","","","","","","","","","  17.2",",,,0,1,2","","","","","","","","","","","  20.0",",,,0,1,2","","","","","","","","","","","  19.9",",,,0,1,2","","","","","","","","","","","  23.4",",,,0,1,2","","","","","","","","","","","67.3",",,,0","0",",,,0","18.50",",0","24.60",",,,0","12.40",",,,0"
"USC00177238","2007-08","45.08533","-67.1205","35.1","ROBBINSTON, ME US","85.0","0","29.0",",0","13",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","0",",0","15","","20070821",",,0","20070831","+,,0","20070831","+,,0","5","","20070808",",,0","20070826",",,0","6.1",",0,21,","0",",,0,31,+","0",",,0,31,+","32.3",",,0,08,","31.1",",0,26,","71.7","0","  23.3",",,,0,1,2","","","","","","","","","","","31.9",",0","  27.8",",,,0,1,2","","","","","","","","","","","  17.8",",,,0,1,2","","","","","","","","","","","  20.6",",,,0,1,2","","","","","","","","","","","  20.1",",,,0,1,2","","","","","","","","","","","  23.6",",,,0,1,2","","","","","","","","","","","88.0",",,,0","0",",,,0","18.24",",0","24.72",",,,0","11.76",",,,0"
"USC00177238","2007-09","45.08533","-67.1205","35.1","ROBBINSTON, ME US","92.2","0","7.2",",0","8",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","13",",0","0",",0","9","","20070930",",,0","20070930","+,,0","20070930","+,,0","1","","20070928",",,0","20070926",",,0","1.7",",0,30,","0",",,0,30,+","0",",,0,30,+","43.9",",,0,28,","31.7",",0,26,","186.7","0","  20.0",",,,0,1,2","","","","","","","","","","","115.0",",0","  22.2",",,,0,1,2","","","","","","","","","","","  13.3",",,,0,1,2","","","","","","","","","","","  15.6",",,,0,1,2","","","","","","","","","","","  16.2",",,,0,1,2","","","","","","","","","","","  19.0",",,,0,1,2","","","","","","","","","","","98.0",",,,0","0",",,,0","14.74",",0","20.93",",,,0","8.55",",,,0"
"USC00177238","2007-10","45.08533","-67.1205","35.1","ROBBINSTON, ME US","92.2","0","0.0",",0","10",",0","4",",0","2",",0","0",",0","0",",0","0",",0","4",",0","0",",0","4",",0","0",",0","8","","20071031","+,,0","20071031","+,,0","20071030",",,0","1","","20071012",",,0","20071005","+,,0","-2.8",",0,31,+","0",",,0,31,+","5",",,0,30,","45.0",",,0,12,","25.0",",0,05,+","437.6","0","  15.6","1,,,0,1,2","","","","","","","","","","","250.9",",0","  17.8","1,,,0,1,2","","","","","","","","","","","   6.1","1,,,0,1,2","","","","","","","","","","","   7.8","1,,,0,1,2","","","","","","","","","","","  11.3","1,,,0,1,2","","","","","","","","","","","  13.1","1,,,0,1,2","","","","","","","","","","","101.0",",,,0","5",",,,0","10.24",",0","15.87",",,,0","4.61",",,,0"
"USC00177238","2007-11","45.08533","-67.1205","35.1","ROBBINSTON, ME US","92.2","0","0.0",",0","12",",0","9",",0","2",",0","0",",0","0",",0","0",",0","27",",0","1",",0","0",",0","0",",0","11","","20071125",",,0","20071124","+,,0","20071124","+,,0","","","20071103",",,0","20071115",",,0","-10.0",",0,25,","0",",T,0,24,+","3",",,0,24,+","84.3",",,0,03,","16.1",",0,15,","931.1","0","   7.8",",,,0,1,2","","","","","","","","","","","493.5",",0","  10.0",",,,0,1,2","","","","","","","","","","","   1.7",",,,0,1,2","","","","","","","","","","","   2.2",",,,0,1,2","","","","","","","","","","","   3.9",",,,0,1,2","","","","","","","","","","","   5.3",",,,0,1,2","","","","","","","","","","","201.9",",,,0","9",",,,0","1.88",",0","6.59",",,,0","-2.83",",,,0"
"USC00177238","2007-12","45.08533","-67.1205","35.1","ROBBINSTON, ME US","92.2","0","0.0",",0","17",",0","9",",0","2",",0","29",",0","10",",0","0",",0","31",",0","21",",0","0",",0","0",",0","2","","20071219","+,,0","20071231",",,0","20071203",",,0","","","20071216",",,0","20071224",",,0","-17.2",",0,19,+","584",",,0,31,","284",",,0,03,","32.3",",,0,16,","10.0",",0,24,","1682.7","0","   1.1",",,,0,1,2","","","","","","","","","","","751.6",",0","   2.8",",,,0,1,2","","","","","","","","","","","   1.1",",,,0,1,2","","","","","","","","","","","   1.1",",,,0,1,2","","","","","","","","","","","   1.1",",,,0,1,2","","","","","","","","","","","   1.5",",,,0,1,2","","","","","","","","","","","137.1",",,,0","1230",",,,0","-5.91",",0","-0.83",",,,0","-11.00",",,,0"
"USC00177238","2008-01","45.08533","-67.1205","35.1","ROBBINSTON, ME US","0.0","0","0.0",",0","11",",0","7",",0","0",",0","31",",0","5",",0","8",",0","30",",0","20",",0","0",",0","0",",0","7","","20080104",",,0","20080102","+,,0","20080114",",,0","1","","20080111",",,0","20080108",",,0","-23.9",",0,04,","711",",,0,02,+","274",",,0,14,","25.1",",,0,11,","11.7",",0,08,","2426.3","0","   1.7",",,,0,1,2","","","","","","","","","","","743.6",",0","   1.7",",,,0,1,2","","","","","","","","","","","   1.1",",,,0,1,2","","","","","","","","","","","   1.1",",,,0,1,2","","","","","","","","","","","   1.2",",,,0,1,2","","","","","","","","","","","   1.4",",,,0,1,2","","","","","","","","","","","101.9",",,,0","652",",,,0","-5.65",",0","-0.48",",,,0","-10.82",",,,0"
"USC00177238","2008-02","45.08533","-67.1205","35.1","ROBBINSTON, ME US","0.0","0","0.0",",0","18",",0","13",",0","3",",0","29",",0","10",",0","2",",0","29",",0","16",",0","0",",0","0",",0","7","","20080229",",,0","20080229","+,,0","20080227",",,0","","","20080213",",,0","20080218",",,0","-20.6",",0,29,","584",",,0,29,+","137",",,0,27,","91.9",",,0,13,","9.4",",0,18,","3109.5","0","   1.1",",,,0,1,2","","","","","","","","","","","683.2",",0","   1.1",",,,0,1,2","","","","","","","","","","","   1.1",",,,0,1,2","","","","","","","","","","","   1.1",",,,0,1,2","","","","","","","","","","","   1.1",",,,0,1,2","","","","","","","","","","","   1.1",",,,0,1,2","","","","","","","","","","","216.0",",,,0","754",",,,0","-5.22",",0","0.31",",,,0","-10.76",",,,0"
"USC00177238","2008-03","45.08533","-67.1205","35.1","ROBBINSTON, ME US","0.0","0","0.0",",0","14",",0","9",",0","2",",0","31",",0","5",",0","0",",0","31",",0","7",",0","0",",0","0",",0","2","","20080301",",,0","20080302","+,,0","20080301",",,0","","","20080308",",,0","20080327","+,,0","-16.1",",0,01,","787",",,0,02,+","254",",,0,01,","77.0",",,0,08,","8.3",",0,27,+","3749.0","0","   1.1",",,,0,1,2","","","","","","","","","","","639.5",",0","   1.7",",,,0,1,2","","","","","","","","","","","   0.6",",,,0,1,2","","","","","","","","","","","   1.1",",,,0,1,2","","","","","","","","","","","   1.0",",,,0,1,2","","","","","","","","","","","   1.1",",,,0,1,2","","","","","","","","","","","181.6",",,,0","509",",,,0","-2.30",",0","3.19",",,,0","-7.78",",,,0"
"USC00177238","2008-04","45.08533","-67.1205","35.1","ROBBINSTON, ME US","0.0","0","0.0",",0","10",",0","6",",0","1",",0","10",",0","1",",0","0",",0","21",",0","0",",0","1",",0","0",",0","10","","20080408","+,,0","20080401",",,0","20080404",",,0","","","20080429",",,0","20080418",",,0","-3.9",",0,08,+","432",",,0,01,","66",",,0,04,","34.0",",,0,29,","23.3",",0,18,","4130.4","0","  10.0",",,,0,1,2","","","","","","","","","","","381.4",",0","  15.0",",,,0,1,2","","","","","","","","","","","   0.6",",,,0,1,2","","","","","","","","","","","   1.1",",,,0,1,2","","","","","","","","","","","   4.0",",,,0,1,2","","","","","","","","","","","   6.8",",,,0,1,2","","","","","","","","","","","83.6",",,,0","66",",,,0","5.62",",0","11.80",",,,0","-0.56",",,,0"
"USC00177238","2008-05","45.08533","-67.1205","35.1","ROBBINSTON, ME US","0.0","0","0.0",",0","11",",0","7",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","10",",0","0",",0","7","","20080502",",,0","20080531","+,,0","20080531","+,,0","3","","20080531",",,0","20080527",",,0","-2.2",",0,02,","0",",,0,31,+","0",",,0,31,+","20.6",",,0,31,","25.0",",0,27,","4357.9","0","  14.4",",,,0,1,2","","","","","","","","","","","227.5",",0","  18.3",",,,0,1,2","","","","","","","","","","","   7.2",",,,0,1,2","","","","","","","","","","","  12.2",",,,0,1,2","","","","","","","","","","","  11.6",",,,0,1,2","","","","","","","","","","","  15.5",",,,0,1,2","","","","","","","","","","","55.7",",,,0","0",",,,0","10.99",",0","17.60",",,,0","4.39",",,,0"
"USC00177238","2008-06","45.08533","-67.1205","35.1","ROBBINSTON, ME US","11.2","0","11.2",",0","13",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","14",",0","0",",0","19","","20080614",",,0","20080630","+,,0","20080630","+,,0","2","","20080617",",,0","20080609",",,0","5.6",",0,14,","0",",,0,30,+","0",",,0,30,+","15.2",",,0,17,","31.7",",0,09,","4451.2","0","  19.4",",,,0,1,2","","","","","","","","","","","93.3",",0","  23.3",",,,0,1,2","","","","","","","","","","","  13.3",",,,0,1,2","","","","","","","","","","","  15.6",",,,0,1,2","","","","","","","","","","","  16.9",",,,0,1,2","","","","","","","","","","","  19.9",",,,0,1,2","","","","","","","","","","","50.7",",,,0","0",",,,0","15.60",",0","21.26",",,,0","9.93",",,,0"
"USC00177238","2008-07","45.08533","-67.1205","35.1","ROBBINSTON, ME US","59.2","0","48.0",",0","10",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","0",",0","19","","20080706",",,0","20080731","+,,0","20080731","+,,0","5","","20080724",",,0","20080708",",,0","10.0",",0,06,","0",",,0,31,+","0",",,0,31,+","38.1",",,0,24,","31.7",",0,08,","4.8","0","  22.8",",,,0,1,2","","","","","","","","","","","4.8",",0","  26.7",",,,0,1,2","","","","","","","","","","","  18.3",",,,0,1,2","","","","","","","","","","","  21.1",",,,0,1,2","","","","","","","","","","","  20.8",",,,0,1,2","","","","","","","","","","","  24.5",",,,0,1,2","","","","","","","","","","","104.7",",,,0","0",",,,0","19.73",",0","25.86",",,,0","13.59",",,,0"
"USC00177238","2008-08","45.08533","-67.1205","35.1","ROBBINSTON, ME US","73.5","0","14.3",",0","13",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","21",",0","0",",0","15","","20080821",",,0","20080831","+,,0","20080831","+,,0","3","","20080816",",,0","20080822",",,0","8.9",",0,21,","0",",,0,31,+","0",",,0,31,+","41.1",",,0,16,","29.4",",0,22,","38.5","0","  22.2",",,,0,1,2","","","","","","","","","","","33.7",",0","  25.6",",,,0,1,2","","","","","","","","","","","  18.9",",,,0,1,2","","","","","","","","","","","  20.6",",,,0,1,2","","","","","","","","","","","  20.1",",,,0,1,2","","","","","","","","","","","  22.9",",,,0,1,2","","","","","","","","","","","127.2",",,,0","0",",,,0","17.71",",0","22.76",",,,0","12.66",",,,0"
"USC00177238","2008-09","45.08533","-67.1205","35.1","ROBBINSTON, ME US","81.8","0","8.3",",0","11",",0","5",",0","4",",0","0",",0","0",",0","0",",0","1",",0","0",",0","11",",0","0",",0","7","","20080924",",,0","20080930","+,,0","20080930","+,,0","1","","20080907",",,0","20080915","+,,0","-1.7",",0,24,","0",",,0,30,+","0",",,0,30,+","102.4",",,0,07,","27.8",",0,15,+","169.0","0","  20.6",",,,0,1,2","","","","","","","","","","","130.5",",0","  23.3",",,,0,1,2","","","","","","","","","","","  12.8",",,,0,1,2","","","","","","","","","","","  15.0",",,,0,1,2","","","","","","","","","","","  16.8",",,,0,1,2","","","","","","","","","","","  19.1",",,,0,1,2","","","","","","","","","","","222.3",",,,0","0",",,,0","14.26",",0","19.94",",,,0","8.58",",,,0"
"USC00177238","2008-10","45.08533","-67.1205","35.1","ROBBINSTON, ME US","81.8","0","0.0",",0","10",",0","6",",0","2",",0","0",",0","0",",0","0",",0","10",",0","0",",0","0",",0","0",",0","6","","20081024","+,,0","20081031","+,,0","20081031","+,,0","2","","20081002",",,0","20081010",",,0","-5.6",",0,24,+","0",",,0,31,+","0",",,0,31,+","30.5",",,0,02,","18.3",",0,10,","500.6","0","  15.0",",,,0,1,2","","","","","","","","","","","331.6",",0","  16.7",",,,0,1,2","","","","","","","","","","","   5.0",",,,0,1,2","","","","","","","","","","","   6.7",",,,0,1,2","","","","","","","","","","","   9.6",",,,0,1,2","","","","","","","","","","","  11.2",",,,0,1,2","","","","","","","","","","","111.9",",,,0","0",",,,0","7.64",",0","12.75",",,,0","2.53",",,,0"
"USC00177238","2008-11","45.08533","-67.1205","35.1","ROBBINSTON, ME US","81.8","0","0.0",",0","14",",0","12",",0","3",",0","3",",0","1",",0","0",",0","20",",0","6",",0","0",",0","0",",0","12","","20081124",",,0","20081124","+,,0","20081122",",,0","1","","20081116",",,0","20081116",",,0","-12.2",",0,24,","51",",,0,24,+","48",",,0,22,","40.9",",,0,16,","17.2",",0,16,","971.4","0","  10.6",",,,0,1,2","","","","","","","","","","","470.8",",0","  12.8",",,,0,1,2","","","","","","","","","","","   1.1",",,,0,1,2","","","","","","","","","","","   1.7",",,,0,1,2","","","","","","","","","","","   5.1",",,,0,1,2","","","","","","","","","","","   6.4",",,,0,1,2","","","","","","","","","","","195.4",",,,0","48",",,,0","2.64",",0","6.70",",,,0","-1.42",",,,0"
"USC00177238","2008-12","45.08533","-67.1205","35.1","ROBBINSTON, ME US","81.8","0","0.0",",0","14",",0","12",",0","2",",0","19",",0","7",",0","3",",0","28",",0","12",",0","0",",0","0",",0","10","","20081221",",,0","20081222",",,0","20081221",",,0","","","20081212",",,0","20081212",",,0","-20.6",",0,21,","457",",,0,22,","295",",,0,21,","46.7",",,0,12,","14.4",",0,12,","1649.6","0","   2.8",",,,0,1,2","","","","","","","","","","","678.2",",0","   6.1",",,,0,1,2","","","","","","","","","","","   0.6",",,,0,1,2","","","","","","","","","","","   0.6",",,,0,1,2","","","","","","","","","","","   1.3",",,,0,1,2","","","","","","","","","","","   2.1",",,,0,1,2","","","","","","","","","","","211.9",",,,0","870",",,,0","-3.55",",0","2.17",",,,0","-9.26",",,,0"
"USC00177238","2009-01","45.08533","-67.1205","35.1","ROBBINSTON, ME US","0.0","0","0.0",",0","10",",0","8",",0","2",",0","31",",0","7",",0","14",",0","31",",0","30",",0","0",",0","0",",0","5","","20090126",",,0","20090131",",,0","20090118",",,0","","","20090118",",,0","20090124",",,0","-27.2",",0,26,","813",",,0,31,","419",",,0,18,","40.9",",,0,18,","2.2",",0,24,","2556.6","0","   1.1",",,,0,1,2","","","","","","","","","","","907.0",",0","   1.1",",,,0,1,2","","","","","","","","","","","   0.6",",,,0,1,2","","","","","","","","","","","   0.6",",,,0,1,2","","","","","","","","","","","   0.8",",,,0,1,2","","","","","","","","","","","   1.1",",,,0,1,2","","","","","","","","","","","125.8",",,,0","1028",",,,0","-10.92",",0","-4.45",",,,0","-17.40",",,,0"
